"","Participant","Trial_Nr","Run_Nr","Trial_nr_run","Cue_Taste1_Size2","Top_image_index","Bottom_image_index","Choice","RT_choice","Size_top_image","Taste_top_image","Size_bottom_image","Taste_bottom_image","Size_diff","Taste_diff","Cued_diff","Category","mean_RT_size_pic1","mean_RT_taste_pic1","mean_RT_size_pic2","mean_RT_taste_pic2","Diff_category_oposite_to_cue","Category_opposite_to_cue","Stimulation","Session_type","Accuracy","Size1_TopPic","Size2_TopPic","Taste1_TopPic","Taste2_TopPic","Size1_BotPic","Size2_BotPic","Taste1_BotPic","Taste2_BotPic","Amplitude","Circumfence","Time_between_tasks","Name_top_image","Name_bottom_image","Choice01","Size_diff.ntile","Taste_diff.ntile","Size_diff.abs","Taste_diff.abs","corr"
"4018",14,146,5,34,2,16,26,-1,1.23853503,0.470052083,0.512152778,0.369791667,0.62890625,0.100260417,-0.116753472,0.100260417,7,2.376460837,1.517947464,2.50401451,1.802218071,-0.116753472,2,0,1,0,0.466145833,0.473958333,0.495659722,0.528645833,0.518229167,0.221354167,0.618923611,0.638888889,2,56,26.12931667,"plum","zucchini",0,6,3,-0.394119416863308,-0.342541586852775,0
"4019",14,147,5,35,2,4,9,-1,1.292661156,0.327256944,0.854166667,0.426215278,0.494357639,-0.098958333,0.359809028,-0.098958333,3,2.654801057,1.694454353,2.371173721,2.670876875,0.359809028,0,0,1,0,0.344618056,0.309895833,0.846354167,0.861979167,0.3203125,0.532118056,0.493923611,0.494791667,2,56,26.12931667,"mikado","orange",0,3,8,-0.404247963441714,1.06148734586845,1
"4024",14,152,6,5,2,13,3,-1,1.236325748,0.521267361,0.638454861,0.609375,0.819878472,-0.088107639,-0.181423611,-0.088107639,3,2.021074649,1.913121206,1.712847542,1.579813188,-0.181423611,1,0,1,0,0.510416667,0.532118056,0.615451389,0.661458333,0.589409722,0.629340278,0.807291667,0.832465278,2,56,26.12931667,"pear","petitbeurre",0,3,2,-0.488652471589443,0.0310303969907188,1
"4025",14,153,6,6,2,7,13,1,1.768152833,0.61328125,0.597222222,0.521267361,0.638454861,0.092013889,-0.041232639,0.092013889,6,3.012859744,1.60323095,2.021074649,1.913121206,-0.041232639,4,0,1,0,0.641493056,0.585069444,0.5859375,0.608506944,0.510416667,0.532118056,0.615451389,0.661458333,2,56,26.12931667,"muesli","pear",1,6,4,-0.458266847411665,-0.778793431082199,1
"4026",14,154,6,7,2,17,2,1,1.129250528,0.498263889,0.685763889,0.370225694,0.596354167,0.128038194,0.089409722,0.128038194,7,1.554469024,1.937282506,1.254375755,2.695850407,0.089409722,6,0,1,0,0.361111111,0.635416667,0.6875,0.684027778,0.236111111,0.504340278,0.651041667,0.541666667,2,56,26.12931667,"raisins","salad",1,7,6,-0.178043873204781,-0.500494841495084,1
"4027",14,155,6,8,2,4,21,-1,1.142222059,0.327256944,0.854166667,0.365451389,0.586805556,-0.038194444,0.267361111,-0.038194444,4,2.654801057,1.694454353,1.746323695,1.387895798,0.267361111,0,0,1,0,0.344618056,0.309895833,0.846354167,0.861979167,0.4375,0.293402778,0.6015625,0.572048611,2,56,26.12931667,"mikado","strawberries",0,4,8,-0.87691322929367,0.527454911580833,1
"4028",14,156,6,9,2,20,28,1,1.757512042,0.274305556,0.350694444,0.259548611,0.748263889,0.014756944,-0.397569444,0.014756944,5,2.54562763,1.321085998,1.887118695,0.812228675,-0.397569444,0,0,1,0,0.287326389,0.261284722,0.349826389,0.3515625,0.282986111,0.236111111,0.769097222,0.727430556,2,56,26.12931667,"snickers","paprikachips",1,5,1,-1.05922697436034,1.27961326509488,1
"4029",14,157,6,10,2,2,22,1,1.913468228,0.370225694,0.596354167,0.290798611,0.442708333,0.079427083,0.153645833,0.079427083,6,1.254375755,2.695850407,2.712629657,3.109768058,0.153645833,8,0,1,0,0.236111111,0.504340278,0.651041667,0.541666667,0.34375,0.237847222,0.399305556,0.486111111,2,56,26.12931667,"salad","toblerone",1,6,7,-0.556176084330603,-0.129430053453406,1
"4034",14,162,6,15,2,18,27,1,2.27227785,0.487847222,0.987413194,0.308159722,0.563802083,0.1796875,0.423611111,0.1796875,8,1.862494603,2.012653522,2.453280813,1.180308065,0.423611111,0,0,1,0,0.503472222,0.472222222,0.982638889,0.9921875,0.280381944,0.3359375,0.592013889,0.535590278,2,56,26.12931667,"rasberries","graneochips",1,7,8,0.223721605491933,1.43004493810831,1
"4035",14,163,6,16,2,22,9,-1,1.031497129,0.290798611,0.442708333,0.426215278,0.494357639,-0.135416667,-0.051649306,-0.135416667,2,2.712629657,3.109768058,2.371173721,2.670876875,-0.051649306,3,0,1,0,0.34375,0.237847222,0.399305556,0.486111111,0.3203125,0.532118056,0.493923611,0.494791667,2,56,26.12931667,"toblerone","orange",0,2,4,-0.120648799263308,-0.718620760721508,1
"4036",14,164,6,17,2,15,20,-1,0.967914639,0.191840278,0.671006944,0.274305556,0.350694444,-0.082465278,0.3203125,-0.082465278,3,3.585795202,2.468763991,2.54562763,1.321085998,0.3203125,0,0,1,0,0.189236111,0.194444444,0.621527778,0.720486111,0.287326389,0.261284722,0.349826389,0.3515625,2,56,26.12931667,"pringles","snickers",0,3,8,-0.532542816759709,0.833332643434766,1
"4037",14,165,6,18,2,12,1,1,1.313462596,0.760850694,0.559461806,0.796440972,0.575086806,-0.035590278,-0.015625,-0.035590278,4,2.038157828,1.545642137,1.546282848,1.918116197,-0.015625,4,0,1,0,0.735243056,0.786458333,0.598090278,0.520833333,0.857638889,0.735243056,0.589409722,0.560763889,2,56,26.12931667,"pizza","blevita",1,4,4,-0.897170306893042,-0.926717908293822,0
"4045",14,173,6,26,2,10,24,-1,1.76706085,0.330295139,0.588107639,0.471788194,0.422309028,-0.141493056,0.165798611,-0.141493056,2,2.070807812,2.1541959,1.321540825,1.213410742,0.165798611,8,0,1,0,0.290798611,0.369791667,0.578125,0.598090278,0.510416667,0.433159722,0.421006944,0.423611111,2,56,26.12931667,"oreo","twix",0,2,7,-0.0733822719002404,-0.0592286056620293,1
"4046",14,174,6,27,2,7,12,-1,1.168819629,0.61328125,0.597222222,0.760850694,0.559461806,-0.147569444,0.037760417,-0.147569444,2,3.012859744,1.60323095,2.038157828,1.545642137,0.037760417,5,0,1,0,0.641493056,0.585069444,0.5859375,0.608506944,0.735243056,0.786458333,0.598090278,0.520833333,2,56,26.12931667,"muesli","pizza",0,2,5,-0.0261157523158927,-0.79885098594357,1
"4047",14,175,6,28,2,24,16,-1,1.071165501,0.471788194,0.422309028,0.470052083,0.512152778,0.001736111,-0.08984375,0.001736111,5,1.321540825,1.213410742,2.376460837,1.517947464,-0.08984375,3,0,1,0,0.510416667,0.433159722,0.421006944,0.423611111,0.466145833,0.473958333,0.495659722,0.528645833,2,56,26.12931667,"twix","plum",0,5,3,-1.16051238569336,-0.497987645693269,0
"4048",14,176,6,29,2,26,17,-1,1.058690326,0.369791667,0.62890625,0.498263889,0.685763889,-0.128472222,-0.056857639,-0.128472222,2,2.50401451,1.802218071,1.554469024,1.937282506,-0.056857639,3,0,1,0,0.518229167,0.221354167,0.618923611,0.638888889,0.361111111,0.635416667,0.6875,0.684027778,2,56,26.12931667,"zucchini","raisins",0,2,4,-0.17466769101198,-0.68853442842945,1
"4049",14,1,1,1,2,20,19,-1,1.31598839,0.2890625,0.59375,0.475694444,0.290364583,-0.186631944,0.303385417,-0.186631944,1,2.301718385,1.701961187,1.771418376,2.253302257,0.303385417,0,0,0,0,0.300347222,0.277777778,0.6015625,0.5859375,0.434027778,0.517361111,0.239583333,0.341145833,2,56,14.4446,"cornflakes","cottagecheese",0,2,8,0.277740489461885,0.735552059153147,1
"4050",14,2,1,2,2,16,21,-1,1.817115928,0.684461806,0.84375,0.698784722,0.984809028,-0.014322917,-0.141059028,-0.014322917,4,2.112894119,2.220919262,1.546802476,1.727375295,-0.141059028,2,0,0,0,0.6328125,0.736111111,0.872395833,0.815104167,0.684895833,0.712673611,0.980902778,0.988715278,2,56,14.4446,"applegreen","frosties",0,4,2,-1.06260314877442,-0.202138691270022,1
"4051",14,3,1,3,2,22,2,-1,0.888766041,0.647569444,0.717013889,0.594184028,0.47265625,0.053385417,0.244357639,0.053385417,6,1.01071317,1.80443938,1.821076531,1.361982901,0.244357639,0,0,0,0,0.6171875,0.677951389,0.689236111,0.744791667,0.620659722,0.567708333,0.483506944,0.461805556,2,56,14.4446,"bueno","balisto",0,5,8,-0.758746906996641,0.394573603403526,0
"4052",14,4,1,4,2,2,19,1,1.239090848,0.594184028,0.47265625,0.475694444,0.290364583,0.118489583,0.182291667,0.118489583,7,1.821076531,1.361982901,1.771418376,2.253302257,0.182291667,8,0,0,0,0.620659722,0.567708333,0.483506944,0.461805556,0.434027778,0.517361111,0.239583333,0.341145833,2,56,14.4446,"balisto","cottagecheese",1,6,7,-0.252319842552825,0.0360447885943496,1
"4053",14,5,1,5,2,4,6,1,1.189270702,0.412760417,0.888454861,0.299479167,0.325954861,0.11328125,0.5625,0.11328125,7,1.246313885,1.388037863,1.537262069,1.446467713,0.5625,0,0,0,0,0.493923611,0.331597222,0.891493056,0.885416667,0.302951389,0.296006944,0.302951389,0.348958333,2,56,14.4446,"benandjerrys","bounty",1,6,8,-0.292834005530289,2.23234718455236,1
"4058",14,10,1,10,2,14,8,-1,0.773847104,0.241319444,0.583767361,0.36328125,0.654079861,-0.121961806,-0.0703125,-0.121961806,2,2.026751708,1.579820208,1.471163315,2.38735861,-0.0703125,3,0,0,0,0.188368056,0.294270833,0.5390625,0.628472222,0.402777778,0.323784722,0.663194444,0.644965278,2,56,14.4446,"duplo","carrot",0,3,3,-0.225310392789129,-0.610811399009204,1
"4059",14,11,1,11,2,4,12,1,1.204703231,0.412760417,0.888454861,0.2265625,0.784288194,0.186197917,0.104166667,0.186197917,8,1.246313885,1.388037863,2.03781318,2.867053833,0.104166667,7,0,0,0,0.493923611,0.331597222,0.891493056,0.885416667,0.225694444,0.227430556,0.774305556,0.794270833,2,56,14.4446,"benandjerrys","croissant",1,7,6,0.274364315047803,-0.415250224669391,1
"4060",14,12,1,12,2,32,26,-1,0.999684836,0.602430556,0.239149306,0.7421875,0.812934028,-0.139756944,-0.573784722,-0.139756944,2,1.245170846,2.045594014,1.586192758,2.036784061,-0.573784722,0,0,0,0,0.596354167,0.608506944,0.233506944,0.244791667,0.736111111,0.748263889,0.751736111,0.874131944,2,56,14.4446,"meringues","magnum",0,2,1,-0.0868870006714482,2.29753424074011,1
"4061",14,13,1,13,2,13,23,-1,1.262658201,0.890625,0.676649306,0.859809028,0.779079861,0.030815972,-0.102430556,0.030815972,5,1.203635427,1.604753606,1.643690199,2.053545087,-0.102430556,2,0,0,0,0.903645833,0.877604167,0.682291667,0.671006944,0.862847222,0.856770833,0.776041667,0.782118056,2,56,14.4446,"darvida","kitkat",0,5,3,-0.934308295456423,-0.425279002100076,0
"4062",14,14,1,14,2,27,28,-1,1.204570111,0.624131944,0.614149306,0.710503472,0.845920139,-0.086371528,-0.231770833,-0.086371528,3,1.271114305,1.646324012,1.810642685,1.626666773,-0.231770833,0,0,0,0,0.696180556,0.552083333,0.614583333,0.613715278,0.797743056,0.623263889,0.859375,0.832465278,2,56,14.4446,"maltesers","mango",0,3,1,-0.502157192581931,0.321864959810335,1
"4063",14,15,1,15,2,17,8,1,1.59463976,0.52734375,0.570746528,0.36328125,0.654079861,0.1640625,-0.083333333,0.1640625,8,1.204236457,2.012910787,1.471163315,2.38735861,-0.083333333,3,0,0,0,0.500868056,0.553819444,0.578993056,0.5625,0.402777778,0.323784722,0.663194444,0.644965278,2,56,14.4446,"caramel","carrot",1,7,3,0.102179108780822,-0.535595565390772,1
"4069",14,21,1,21,2,6,8,-1,1.133773331,0.299479167,0.325954861,0.36328125,0.654079861,-0.063802083,-0.328125,-0.063802083,3,1.537262069,1.446467713,1.471163315,2.38735861,-0.328125,0,0,0,0,0.302951389,0.296006944,0.302951389,0.348958333,0.402777778,0.323784722,0.663194444,0.644965278,2,56,14.4446,"bounty","carrot",0,3,1,-0.677718581041713,0.87846214476114,1
"4070",14,22,1,22,2,8,15,1,1.137515481,0.36328125,0.654079861,0.27734375,0.525173611,0.0859375,0.12890625,0.0859375,6,1.471163315,2.38735861,1.295609089,1.495357157,0.12890625,7,0,0,0,0.402777778,0.323784722,0.663194444,0.644965278,0.280381944,0.274305556,0.511284722,0.5390625,2,56,14.4446,"carrot","galak",1,6,7,-0.505533374774733,-0.272340139061398,1
"4071",14,23,1,23,2,29,6,-1,1.397337203,0.218315972,0.40625,0.299479167,0.325954861,-0.081163194,0.080295139,-0.081163194,3,1.627067697,2.062163609,1.537262069,1.446467713,0.080295139,6,0,0,0,0.256944444,0.1796875,0.347222222,0.465277778,0.302951389,0.296006944,0.302951389,0.348958333,2,56,14.4446,"maoam","bounty",0,3,6,-0.542671363338115,-0.553145924450328,1
"4072",14,24,1,24,2,28,26,-1,1.022313238,0.710503472,0.845920139,0.7421875,0.812934028,-0.031684028,0.032986111,-0.031684028,4,1.810642685,1.626666773,1.586192758,2.036784061,0.032986111,5,0,0,0,0.797743056,0.623263889,0.859375,0.832465278,0.736111111,0.748263889,0.751736111,0.874131944,2,56,14.4446,"mango","magnum",0,4,5,-0.92755593107082,-0.826430128210388,1
"4078",14,30,2,1,2,7,21,1,1.296551453,0.825086806,0.658854167,0.698784722,0.984809028,0.126302083,-0.325954861,0.126302083,7,1.178548429,1.802827718,1.546802476,1.727375295,-0.325954861,0,0,0,0,0.864583333,0.785590278,0.664930556,0.652777778,0.684895833,0.712673611,0.980902778,0.988715278,2,56,14.4446,"broccoli","frosties",1,7,1,-0.191548594197269,0.865926171528638,1
"4079",14,31,2,2,2,19,22,-1,1.00242119,0.475694444,0.290364583,0.647569444,0.717013889,-0.171875,-0.426649306,-0.171875,1,1.771418376,2.253302257,1.01071317,1.80443938,-0.426649306,0,0,0,0,0.434027778,0.517361111,0.239583333,0.341145833,0.6171875,0.677951389,0.689236111,0.744791667,2,56,14.4446,"cottagecheese","bueno",0,2,1,0.162950357136378,1.44759530294445,1
"4080",14,32,2,3,2,1,8,-1,0.864830047,0.1875,0.534722222,0.36328125,0.654079861,-0.17578125,-0.119357639,-0.17578125,1,1.696264762,1.888130734,1.471163315,2.38735861,-0.119357639,2,0,0,0,0.171006944,0.203993056,0.559027778,0.510416667,0.402777778,0.323784722,0.663194444,0.644965278,2,56,14.4446,"pineapple","carrot",0,2,3,0.193335981314155,-0.327498417818458,1
"4081",14,33,2,4,2,18,28,-1,1.020234519,0.575086806,0.710503472,0.710503472,0.845920139,-0.135416667,-0.135416667,-0.135416667,2,1.536758034,2.271317114,1.810642685,1.626666773,-0.135416667,2,0,0,0,0.478298611,0.671875,0.677951389,0.743055556,0.797743056,0.623263889,0.859375,0.832465278,2,56,14.4446,"haribo","mango",0,2,2,-0.120648799263308,-0.234732219363895,1
"4082",14,34,2,5,2,17,4,-1,1.571831588,0.52734375,0.570746528,0.412760417,0.888454861,0.114583333,-0.317708333,0.114583333,7,1.204236457,2.012910787,1.246313885,1.388037863,-0.317708333,0,0,0,0,0.500868056,0.553819444,0.578993056,0.5625,0.493923611,0.331597222,0.891493056,0.885416667,2,56,14.4446,"caramel","benandjerrys",0,6,1,-0.282705466730603,0.818289474400449,0
"4083",14,35,2,6,2,10,20,-1,1.420246352,0.301649306,0.407552083,0.2890625,0.59375,0.012586806,-0.186197917,0.012586806,5,1.379016852,1.612348128,2.301718385,1.701961187,-0.186197917,1,0,0,0,0.28125,0.322048611,0.415798611,0.399305556,0.300347222,0.277777778,0.6015625,0.5859375,2,56,14.4446,"lemon","cornflakes",0,5,2,-1.07610786976691,0.0586095392575367,0
"4084",14,36,2,7,2,30,10,-1,1.599852203,0.286024306,0.392361111,0.301649306,0.407552083,-0.015625,-0.015190972,-0.015625,4,2.045143596,1.020624919,1.379016852,1.612348128,-0.015190972,4,0,0,0,0.300347222,0.271701389,0.332465278,0.452256944,0.28125,0.322048611,0.415798611,0.399305556,2,56,14.4446,"mars","lemon",0,4,4,-1.05247460997473,-0.929225104095637,1
"4092",14,44,2,15,2,22,18,-1,1.502761955,0.647569444,0.717013889,0.575086806,0.710503472,0.072482639,0.006510417,0.072482639,6,1.01071317,1.80443938,1.536758034,2.271317114,0.006510417,5,0,0,0,0.6171875,0.677951389,0.689236111,0.744791667,0.478298611,0.671875,0.677951389,0.743055556,2,56,14.4446,"bueno","haribo",0,6,5,-0.610194968300554,-0.979368991249066,0
"4093",14,45,2,16,2,15,11,1,1.053782171,0.27734375,0.525173611,0.307725694,0.601128472,-0.030381944,-0.075954861,-0.030381944,4,1.295609089,1.495357157,2.104059988,2.80471202,-0.075954861,3,0,0,0,0.280381944,0.274305556,0.511284722,0.5390625,0.334201389,0.28125,0.628472222,0.573784722,2,56,14.4446,"galak","corny",1,4,3,-0.937684477649225,-0.578217870915331,0
"4094",14,46,2,17,2,31,20,-1,1.037357216,0.234809028,0.762586806,0.2890625,0.59375,-0.054253472,0.168836806,-0.054253472,3,1.629791963,3.037294069,2.301718385,1.701961187,0.168836806,8,0,0,0,0.245659722,0.223958333,0.797743056,0.727430556,0.300347222,0.277777778,0.6015625,0.5859375,2,56,14.4446,"melon","cornflakes",0,4,7,-0.751994550389757,-0.0416782408258971,1
"4095",14,47,2,18,2,6,19,-1,1.85249142,0.299479167,0.325954861,0.475694444,0.290364583,-0.176215278,0.035590278,-0.176215278,1,1.537262069,1.446467713,1.771418376,2.253302257,0.035590278,5,0,0,0,0.302951389,0.296006944,0.302951389,0.348958333,0.434027778,0.517361111,0.239583333,0.341145833,2,56,14.4446,"bounty","cottagecheese",0,2,5,0.196712163506957,-0.811386959176071,1
"4096",14,48,2,19,2,28,24,1,1.340061201,0.710503472,0.845920139,0.572482639,0.715711806,0.138020833,0.130208333,0.138020833,7,1.810642685,1.626666773,1.80472226,2.00430279,0.130208333,7,0,0,0,0.797743056,0.623263889,0.859375,0.832465278,0.578993056,0.565972222,0.729166667,0.702256944,2,56,14.4446,"mango","kiwi",1,7,7,-0.100391721663936,-0.264818557432528,1
"4097",14,49,2,20,2,31,8,-1,0.845757768,0.234809028,0.762586806,0.36328125,0.654079861,-0.128472222,0.108506944,-0.128472222,2,1.629791963,3.037294069,1.471163315,2.38735861,0.108506944,7,0,0,0,0.245659722,0.223958333,0.797743056,0.727430556,0.402777778,0.323784722,0.663194444,0.644965278,2,56,14.4446,"melon","carrot",0,2,6,-0.17466769101198,-0.390178283980964,1
"4105",14,57,3,1,2,13,21,1,1.058161192,0.890625,0.676649306,0.698784722,0.984809028,0.191840278,-0.308159722,0.191840278,8,1.203635427,1.604753606,1.546802476,1.727375295,-0.308159722,0,0,0,0,0.903645833,0.877604167,0.682291667,0.671006944,0.684895833,0.712673611,0.980902778,0.988715278,2,56,14.4446,"darvida","frosties",1,8,1,0.318254660218068,0.763131195643389,1
"4106",14,58,3,2,2,27,16,-1,1.286206496,0.624131944,0.614149306,0.684461806,0.84375,-0.060329861,-0.229600694,-0.060329861,3,1.271114305,1.646324012,2.112894119,2.220919262,-0.229600694,0,0,0,0,0.696180556,0.552083333,0.614583333,0.613715278,0.6328125,0.736111111,0.872395833,0.815104167,2,56,14.4446,"maltesers","applegreen",0,4,1,-0.704728023026689,0.309328986577833,1
"4107",14,59,3,3,2,11,19,-1,0.804412642,0.307725694,0.601128472,0.475694444,0.290364583,-0.16796875,0.310763889,-0.16796875,1,2.104059988,2.80471202,1.771418376,2.253302257,0.310763889,0,0,0,0,0.334201389,0.28125,0.628472222,0.573784722,0.434027778,0.517361111,0.239583333,0.341145833,2,56,14.4446,"corny","cottagecheese",0,2,8,0.1325647329586,0.778174364677706,1
"4108",14,60,3,4,2,4,9,1,1.039981784,0.412760417,0.888454861,0.286892361,0.706163194,0.125868056,0.182291667,0.125868056,7,1.246313885,1.388037863,1.654009983,1.813087342,0.182291667,8,0,0,0,0.493923611,0.331597222,0.891493056,0.885416667,0.274305556,0.299479167,0.644097222,0.768229167,2,56,14.4446,"benandjerrys","chocovo",1,7,7,-0.194924768611351,0.0360447885943496,1
"4109",14,61,3,5,2,32,16,-1,1.045488343,0.602430556,0.239149306,0.684461806,0.84375,-0.08203125,-0.604600694,-0.08203125,3,1.245170846,2.045594014,2.112894119,2.220919262,-0.604600694,0,0,0,0,0.596354167,0.608506944,0.233506944,0.244791667,0.6328125,0.736111111,0.872395833,0.815104167,2,56,14.4446,"meringues","applegreen",0,3,1,-0.535918998952511,2.47554505024379,1
"4116",14,68,3,12,2,31,12,1,1.295704947,0.234809028,0.762586806,0.2265625,0.784288194,0.008246528,-0.021701389,0.008246528,5,1.629791963,3.037294069,2.03781318,2.867053833,-0.021701389,4,0,0,0,0.245659722,0.223958333,0.797743056,0.727430556,0.225694444,0.227430556,0.774305556,0.794270833,2,56,14.4446,"melon","croissant",1,5,4,-1.10986967613749,-0.891617184398134,1
"4117",14,69,3,13,2,2,25,1,1.032428933,0.594184028,0.47265625,0.515625,0.68359375,0.078559028,-0.2109375,0.078559028,6,1.821076531,1.361982901,1.387608636,1.720684595,-0.2109375,0,0,0,0,0.620659722,0.567708333,0.483506944,0.461805556,0.481770833,0.549479167,0.635416667,0.731770833,2,56,14.4446,"balisto","lindt",1,6,1,-0.562928440937487,0.201519624865529,1
"4118",14,70,3,14,2,28,7,-1,0.747215432,0.710503472,0.845920139,0.825086806,0.658854167,-0.114583333,0.187065972,-0.114583333,2,1.810642685,1.626666773,1.178548429,1.802827718,0.187065972,8,0,0,0,0.797743056,0.623263889,0.859375,0.832465278,0.864583333,0.785590278,0.664930556,0.652777778,2,56,14.4446,"mango","broccoli",0,3,7,-0.282705466730603,0.0636239250845915,1
"4119",14,71,3,15,2,10,9,1,1.684235468,0.301649306,0.407552083,0.286892361,0.706163194,0.014756944,-0.298611111,0.014756944,5,1.379016852,1.612348128,1.654009983,1.813087342,-0.298611111,0,0,0,0,0.28125,0.322048611,0.415798611,0.399305556,0.274305556,0.299479167,0.644097222,0.768229167,2,56,14.4446,"lemon","chocovo",1,5,1,-1.05922697436034,0.707972916886329,1
"4120",14,72,3,16,2,26,7,1,0.831228066,0.7421875,0.812934028,0.825086806,0.658854167,-0.082899306,0.154079861,-0.082899306,3,1.586192758,2.036784061,1.178548429,1.802827718,0.154079861,8,0,0,0,0.736111111,0.748263889,0.751736111,0.874131944,0.864583333,0.785590278,0.664930556,0.652777778,2,56,14.4446,"magnum","broccoli",1,3,7,-0.529166634566907,-0.12692285765159,0
"4128",14,80,3,24,2,10,6,1,1.724361465,0.301649306,0.407552083,0.299479167,0.325954861,0.002170139,0.081597222,0.002170139,5,1.379016852,1.612348128,1.537262069,1.446467713,0.081597222,6,0,0,0,0.28125,0.322048611,0.415798611,0.399305556,0.302951389,0.296006944,0.302951389,0.348958333,2,56,14.4446,"lemon","bounty",1,5,6,-1.15713620350055,-0.545624342821458,1
"4129",14,81,3,25,2,24,4,-1,0.724329892,0.572482639,0.715711806,0.412760417,0.888454861,0.159722222,-0.172743056,0.159722222,8,1.80472226,2.00430279,1.246313885,1.388037863,-0.172743056,1,0,0,0,0.578993056,0.565972222,0.729166667,0.702256944,0.493923611,0.331597222,0.891493056,0.885416667,2,56,14.4446,"kiwi","benandjerrys",0,7,2,0.0684173024102425,-0.0191134901627101,0
