Participant,Trial_Nr,Run_Nr,Trial_nr_run,Cue_Taste1_Size2,Top_image_index,Bottom_image_index,Choice,RT_choice,Size_top_image,Taste_top_image,Size_bottom_image,Taste_bottom_image,Size_diff,Taste_diff,Cued_diff,Category,mean_RT_size_pic1,mean_RT_taste_pic1,mean_RT_size_pic2,mean_RT_taste_pic2,Diff_category_oposite_to_cue,Category_opposite_to_cue,Stimulation,Session_type,Accuracy,Size1_TopPic,Size2_TopPic,Taste1_TopPic,Taste2_TopPic,Size1_BotPic,Size2_BotPic,Taste1_BotPic,Taste2_BotPic,Amplitude,Circumfence,Time_between_tasks,Name_top_image,Name_bottom_image
21,97,4,11,1,2,15,-1,2.472828633,0.331163194,0.603298611,0.164930556,0.666666667,0.166232639,-0.063368056,-0.063368056,3,1.98775099,1.365662665,2.313741402,1.589939758,0.166232639,8,1,1,0,0.296006944,0.366319444,0.586805556,0.619791667,0.171875,0.157986111,0.650173611,0.683159722,1.5,53.5,17.2095,salad,pringles
21,98,4,12,1,2,8,-1,1.766862051,0.331163194,0.603298611,0.809895833,0.469618056,-0.478732639,0.133680556,0.133680556,7,1.98775099,1.365662665,1.522707446,1.448635963,-0.478732639,0,1,1,0,0.296006944,0.366319444,0.586805556,0.619791667,0.767361111,0.852430556,0.471354167,0.467881944,1.5,53.5,17.2095,salad,lachgummi
21,99,4,13,1,25,6,-1,2.376964192,0.7265625,0.499565972,0.513888889,0.518663194,0.212673611,-0.019097222,-0.019097222,4,1.480479038,1.730944744,1.072147219,1.607276901,0.212673611,0,1,1,0,0.8046875,0.6484375,0.499131944,0.5,0.497395833,0.530381944,0.394097222,0.643229167,1.5,53.5,17.2095,wasafibers,mandm
21,100,4,14,1,31,1,1,1.29923732,0.631076389,0.689236111,0.651475694,0.519965278,-0.020399306,0.169270833,0.169270833,8,1.446787789,1.880978976,1.20633707,1.838528844,-0.020399306,4,1,1,0,0.651041667,0.611111111,0.675347222,0.703125,0.677083333,0.625868056,0.538194444,0.501736111,1.5,53.5,17.2095,muffins,blevita
21,101,4,15,1,27,1,-1,1.618047799,0.394965278,0.521267361,0.651475694,0.519965278,-0.256510417,0.001302083,0.001302083,5,3.163418743,2.455155277,1.20633707,1.838528844,-0.256510417,0,1,1,0,0.427083333,0.362847222,0.493923611,0.548611111,0.677083333,0.625868056,0.538194444,0.501736111,1.5,53.5,17.2095,graneochips,blevita
21,102,4,16,1,29,23,-1,1.873931024,0.697916667,0.529079861,0.333333333,0.701388889,0.364583333,-0.172309028,-0.172309028,1,1.28020802,2.423971543,2.506961481,1.124595698,0.364583333,0,1,1,0,0.703125,0.692708333,0.513888889,0.544270833,0.328993056,0.337673611,0.697916667,0.704861111,1.5,53.5,17.2095,sourcreamchips,tomatoes
21,103,4,17,1,6,17,-1,1.500599181,0.513888889,0.518663194,0.408854167,0.701822917,0.105034722,-0.183159722,-0.183159722,1,1.072147219,1.607276901,2.071487309,1.631419509,0.105034722,7,1,1,0,0.497395833,0.530381944,0.394097222,0.643229167,0.402777778,0.414930556,0.693576389,0.710069444,1.5,53.5,17.2095,mandm,raisins
21,104,4,18,2,8,1,1,1.791597298,0.809895833,0.469618056,0.651475694,0.519965278,0.158420139,-0.050347222,0.158420139,8,1.522707446,1.448635963,1.20633707,1.838528844,-0.050347222,3,1,1,0,0.767361111,0.852430556,0.471354167,0.467881944,0.677083333,0.625868056,0.538194444,0.501736111,1.5,53.5,17.2095,lachgummi,blevita
21,105,4,19,2,20,19,-1,1.176420392,0.346788194,0.293836806,0.313802083,0.586371528,0.032986111,-0.292534722,0.032986111,5,1.45617003,1.898737951,3.839250905,1.773078716,-0.292534722,0,1,1,0,0.346354167,0.347222222,0.263888889,0.323784722,0.2734375,0.354166667,0.604166667,0.568576389,1.5,53.5,17.2095,snickers,smarties
21,106,4,20,2,6,26,1,1.278240521,0.513888889,0.518663194,0.3515625,0.632378472,0.162326389,-0.113715278,0.162326389,8,1.072147219,1.607276901,3.738611788,2.356564725,-0.113715278,2,1,1,0,0.497395833,0.530381944,0.394097222,0.643229167,0.282986111,0.420138889,0.634548611,0.630208333,1.5,53.5,17.2095,mandm,zucchini
21,107,4,21,2,12,8,-1,2.181614908,0.706163194,0.922309028,0.809895833,0.469618056,-0.103732639,0.452690972,-0.103732639,2,2.197843716,1.772797828,1.522707446,1.448635963,0.452690972,0,1,1,0,0.699652778,0.712673611,0.891493056,0.953125,0.767361111,0.852430556,0.471354167,0.467881944,1.5,53.5,17.2095,pizza,lachgummi
21,108,4,22,2,2,10,-1,1.678723108,0.331163194,0.603298611,0.289496528,0.415364583,0.041666667,0.187934028,0.041666667,5,1.98775099,1.365662665,2.772450095,3.298590637,0.187934028,8,1,1,0,0.296006944,0.366319444,0.586805556,0.619791667,0.243923611,0.335069444,0.4609375,0.369791667,1.5,53.5,17.2095,salad,oreo
21,109,4,23,1,2,31,-1,2.746703508,0.331163194,0.603298611,0.631076389,0.689236111,-0.299913194,-0.0859375,-0.0859375,3,1.98775099,1.365662665,1.446787789,1.880978976,-0.299913194,0,1,1,0,0.296006944,0.366319444,0.586805556,0.619791667,0.651041667,0.611111111,0.675347222,0.703125,1.5,53.5,17.2095,salad,muffins
21,110,4,24,1,15,6,1,1.41482027,0.164930556,0.666666667,0.513888889,0.518663194,-0.348958333,0.148003472,0.148003472,7,2.313741402,1.589939758,1.072147219,1.607276901,-0.348958333,0,1,1,0,0.171875,0.157986111,0.650173611,0.683159722,0.497395833,0.530381944,0.394097222,0.643229167,1.5,53.5,17.2095,pringles,mandm
21,111,4,25,1,27,24,1,2.041755235,0.394965278,0.521267361,0.510416667,0.354166667,-0.115451389,0.167100694,0.167100694,8,3.163418743,2.455155277,2.45644779,1.655982809,-0.115451389,2,1,1,0,0.427083333,0.362847222,0.493923611,0.548611111,0.553819444,0.467013889,0.404513889,0.303819444,1.5,53.5,17.2095,graneochips,twix
21,112,4,26,1,25,2,-1,1.394247007,0.7265625,0.499565972,0.331163194,0.603298611,0.395399306,-0.103732639,-0.103732639,2,1.480479038,1.730944744,1.98775099,1.365662665,0.395399306,0,1,1,0,0.8046875,0.6484375,0.499131944,0.5,0.296006944,0.366319444,0.586805556,0.619791667,1.5,53.5,17.2095,wasafibers,salad
21,113,5,1,2,12,3,1,1.688957686,0.706163194,0.922309028,0.530381944,0.145833333,0.17578125,0.776475694,0.17578125,8,2.197843716,1.772797828,2.564440068,1.306586641,0.776475694,0,0,1,0,0.699652778,0.712673611,0.891493056,0.953125,0.567708333,0.493055556,0.193576389,0.098090278,1.5,53.5,17.2095,pizza,petitbeurre
21,114,5,2,2,27,32,-1,1.060404519,0.394965278,0.521267361,0.483506944,0.51953125,-0.088541667,0.001736111,-0.088541667,3,3.163418743,2.455155277,1.322286099,1.807618746,0.001736111,5,0,1,0,0.427083333,0.362847222,0.493923611,0.548611111,0.494791667,0.472222222,0.528645833,0.510416667,1.5,53.5,17.2095,graneochips,yogurt
21,115,5,3,2,16,2,1,1.43575307,0.400173611,0.739149306,0.331163194,0.603298611,0.069010417,0.135850694,0.069010417,6,4.372017285,1.598203281,1.98775099,1.365662665,0.135850694,7,0,1,0,0.434027778,0.366319444,0.707465278,0.770833333,0.296006944,0.366319444,0.586805556,0.619791667,1.5,53.5,17.2095,plum,salad
21,116,5,4,2,30,32,-1,0.815399853,0.291666667,0.000868056,0.483506944,0.51953125,-0.191840278,-0.518663194,-0.191840278,1,2.32250825,1.040524446,1.322286099,1.807618746,-0.518663194,0,0,1,0,0.325520833,0.2578125,0.001736111,0,0.494791667,0.472222222,0.528645833,0.510416667,1.5,53.5,17.2095,radish,yogurt
21,117,5,5,1,6,27,1,2.293958325,0.513888889,0.518663194,0.394965278,0.521267361,0.118923611,-0.002604167,-0.002604167,4,1.072147219,1.607276901,3.163418743,2.455155277,0.118923611,7,0,1,0,0.497395833,0.530381944,0.394097222,0.643229167,0.427083333,0.362847222,0.493923611,0.548611111,1.5,53.5,17.2095,mandm,graneochips
21,118,5,6,1,31,21,1,2.752253009,0.631076389,0.689236111,0.457899306,0.546875,0.173177083,0.142361111,0.142361111,7,1.446787789,1.880978976,3.381536629,1.414439968,0.173177083,8,0,1,0,0.651041667,0.611111111,0.675347222,0.703125,0.46875,0.447048611,0.576388889,0.517361111,1.5,53.5,17.2095,muffins,strawberries
21,119,5,7,1,8,10,1,2.533574485,0.809895833,0.469618056,0.289496528,0.415364583,0.520399306,0.054253472,0.054253472,6,1.522707446,1.448635963,2.772450095,3.298590637,0.520399306,0,0,1,0,0.767361111,0.852430556,0.471354167,0.467881944,0.243923611,0.335069444,0.4609375,0.369791667,1.5,53.5,17.2095,lachgummi,oreo
21,120,5,8,1,28,31,-1,1.444483508,0.306423611,0.698350694,0.631076389,0.689236111,-0.324652778,0.009114583,0.009114583,5,2.33143467,1.23968784,1.446787789,1.880978976,-0.324652778,0,0,1,0,0.261284722,0.3515625,0.683159722,0.713541667,0.651041667,0.611111111,0.675347222,0.703125,1.5,53.5,17.2095,paprikachips,muffins
21,121,5,9,1,25,24,-1,1.997995523,0.7265625,0.499565972,0.510416667,0.354166667,0.216145833,0.145399306,0.145399306,7,1.480479038,1.730944744,2.45644779,1.655982809,0.216145833,0,0,1,0,0.8046875,0.6484375,0.499131944,0.5,0.553819444,0.467013889,0.404513889,0.303819444,1.5,53.5,17.2095,wasafibers,twix
21,122,5,10,1,1,21,1,1.395740907,0.651475694,0.519965278,0.457899306,0.546875,0.193576389,-0.026909722,-0.026909722,4,1.20633707,1.838528844,3.381536629,1.414439968,0.193576389,8,0,1,0,0.677083333,0.625868056,0.538194444,0.501736111,0.46875,0.447048611,0.576388889,0.517361111,1.5,53.5,17.2095,blevita,strawberries
21,123,5,11,2,26,18,-1,1.329970921,0.3515625,0.632378472,0.486545139,0.945746528,-0.134982639,-0.313368056,-0.134982639,2,3.738611788,2.356564725,3.39728942,1.189356335,-0.313368056,0,0,1,0,0.282986111,0.420138889,0.634548611,0.630208333,0.552083333,0.421006944,0.8984375,0.993055556,1.5,53.5,17.2095,zucchini,rasberries
21,124,5,12,2,32,11,1,1.573513546,0.483506944,0.51953125,0.377170139,0.115885417,0.106336806,0.403645833,0.106336806,7,1.322286099,1.807618746,2.805119053,1.706732732,0.403645833,0,0,1,0,0.494791667,0.472222222,0.528645833,0.510416667,0.333333333,0.421006944,0.131944444,0.099826389,1.5,53.5,17.2095,yogurt,chocolatechipcookie
21,125,5,13,2,7,1,-1,1.222070519,0.754774306,0.048611111,0.651475694,0.519965278,0.103298611,-0.471354167,0.103298611,7,1.447950738,1.865861776,1.20633707,1.838528844,-0.471354167,0,0,1,0,0.736979167,0.772569444,0.072916667,0.024305556,0.677083333,0.625868056,0.538194444,0.501736111,1.5,53.5,17.2095,muesli,blevita
21,126,5,14,2,30,20,-1,1.558239474,0.291666667,0.000868056,0.346788194,0.293836806,-0.055121528,-0.29296875,-0.055121528,3,2.32250825,1.040524446,1.45617003,1.898737951,-0.29296875,0,0,1,0,0.325520833,0.2578125,0.001736111,0,0.346354167,0.347222222,0.263888889,0.323784722,1.5,53.5,17.2095,radish,snickers
21,127,5,15,1,21,2,1,2.764615228,0.457899306,0.546875,0.331163194,0.603298611,0.126736111,-0.056423611,-0.056423611,3,3.381536629,1.414439968,1.98775099,1.365662665,0.126736111,7,0,1,0,0.46875,0.447048611,0.576388889,0.517361111,0.296006944,0.366319444,0.586805556,0.619791667,1.5,53.5,17.2095,strawberries,salad
21,128,5,16,1,28,25,1,1.73834114,0.306423611,0.698350694,0.7265625,0.499565972,-0.420138889,0.198784722,0.198784722,8,2.33143467,1.23968784,1.480479038,1.730944744,-0.420138889,0,0,1,0,0.261284722,0.3515625,0.683159722,0.713541667,0.8046875,0.6484375,0.499131944,0.5,1.5,53.5,17.2095,paprikachips,wasafibers
21,129,5,17,1,2,13,-1,1.227120252,0.331163194,0.603298611,0.325954861,0.751302083,0.005208333,-0.148003472,-0.148003472,2,1.98775099,1.365662665,1.306102802,1.589803651,0.005208333,5,0,1,0,0.296006944,0.366319444,0.586805556,0.619791667,0.342881944,0.309027778,0.772569444,0.730034722,1.5,53.5,17.2095,salad,pear
21,130,5,18,1,21,29,-1,1.830774902,0.457899306,0.546875,0.697916667,0.529079861,-0.240017361,0.017795139,0.017795139,5,3.381536629,1.414439968,1.28020802,2.423971543,-0.240017361,0,0,1,0,0.46875,0.447048611,0.576388889,0.517361111,0.703125,0.692708333,0.513888889,0.544270833,1.5,53.5,17.2095,strawberries,sourcreamchips
21,131,5,19,1,27,25,1,1.962795868,0.394965278,0.521267361,0.7265625,0.499565972,-0.331597222,0.021701389,0.021701389,5,3.163418743,2.455155277,1.480479038,1.730944744,-0.331597222,0,0,1,0,0.427083333,0.362847222,0.493923611,0.548611111,0.8046875,0.6484375,0.499131944,0.5,1.5,53.5,17.2095,graneochips,wasafibers
21,132,5,20,1,14,9,-1,1.522955907,0.381510417,0.805555556,0.516059028,0.949652778,-0.134548611,-0.144097222,-0.144097222,2,1.63811404,1.338998604,1.389625788,1.048273127,-0.134548611,2,0,1,0,0.388888889,0.374131944,0.7890625,0.822048611,0.557291667,0.474826389,0.959201389,0.940104167,1.5,53.5,17.2095,applered,orange
21,133,5,21,2,21,32,-1,1.120522034,0.457899306,0.546875,0.483506944,0.51953125,-0.025607639,0.02734375,-0.025607639,4,3.381536629,1.414439968,1.322286099,1.807618746,0.02734375,5,0,1,0,0.46875,0.447048611,0.576388889,0.517361111,0.494791667,0.472222222,0.528645833,0.510416667,1.5,53.5,17.2095,strawberries,yogurt
21,134,5,22,2,6,24,1,1.130141929,0.513888889,0.518663194,0.510416667,0.354166667,0.003472222,0.164496528,0.003472222,5,1.072147219,1.607276901,2.45644779,1.655982809,0.164496528,8,0,1,0,0.497395833,0.530381944,0.394097222,0.643229167,0.553819444,0.467013889,0.404513889,0.303819444,1.5,53.5,17.2095,mandm,twix
21,135,5,23,2,13,24,-1,1.907178825,0.325954861,0.751302083,0.510416667,0.354166667,-0.184461806,0.397135417,-0.184461806,1,1.306102802,1.589803651,2.45644779,1.655982809,0.397135417,0,0,1,0,0.342881944,0.309027778,0.772569444,0.730034722,0.553819444,0.467013889,0.404513889,0.303819444,1.5,53.5,17.2095,pear,twix
21,136,5,24,2,13,2,1,1.377606751,0.325954861,0.751302083,0.331163194,0.603298611,-0.005208333,0.148003472,-0.005208333,4,1.306102802,1.589803651,1.98775099,1.365662665,0.148003472,7,0,1,0,0.342881944,0.309027778,0.772569444,0.730034722,0.296006944,0.366319444,0.586805556,0.619791667,1.5,53.5,17.2095,pear,salad
21,137,5,25,2,13,16,-1,2.064167713,0.325954861,0.751302083,0.400173611,0.739149306,-0.07421875,0.012152778,-0.07421875,3,1.306102802,1.589803651,4.372017285,1.598203281,0.012152778,5,0,1,0,0.342881944,0.309027778,0.772569444,0.730034722,0.434027778,0.366319444,0.707465278,0.770833333,1.5,53.5,17.2095,pear,plum
21,138,5,26,2,3,1,-1,1.246640219,0.530381944,0.145833333,0.651475694,0.519965278,-0.12109375,-0.374131944,-0.12109375,2,2.564440068,1.306586641,1.20633707,1.838528844,-0.374131944,0,0,1,0,0.567708333,0.493055556,0.193576389,0.098090278,0.677083333,0.625868056,0.538194444,0.501736111,1.5,53.5,17.2095,petitbeurre,blevita
21,139,5,27,1,27,19,-1,2.565477719,0.394965278,0.521267361,0.313802083,0.586371528,0.081163194,-0.065104167,-0.065104167,3,3.163418743,2.455155277,3.839250905,1.773078716,0.081163194,6,0,1,0,0.427083333,0.362847222,0.493923611,0.548611111,0.2734375,0.354166667,0.604166667,0.568576389,1.5,53.5,17.2095,graneochips,smarties
21,140,5,28,1,22,2,-1,2.417616638,0.283854167,0.421440972,0.331163194,0.603298611,-0.047309028,-0.181857639,-0.181857639,1,3.488309496,1.773759675,1.98775099,1.365662665,-0.047309028,4,0,1,0,0.2890625,0.278645833,0.504340278,0.338541667,0.296006944,0.366319444,0.586805556,0.619791667,1.5,53.5,17.2095,toblerone,salad
21,141,5,29,1,32,25,1,2.571256483,0.483506944,0.51953125,0.7265625,0.499565972,-0.243055556,0.019965278,0.019965278,5,1.322286099,1.807618746,1.480479038,1.730944744,-0.243055556,0,0,1,0,0.494791667,0.472222222,0.528645833,0.510416667,0.8046875,0.6484375,0.499131944,0.5,1.5,53.5,17.2095,yogurt,wasafibers
21,142,5,30,1,6,2,-1,1.772194807,0.513888889,0.518663194,0.331163194,0.603298611,0.182725694,-0.084635417,-0.084635417,3,1.072147219,1.607276901,1.98775099,1.365662665,0.182725694,8,0,1,0,0.497395833,0.530381944,0.394097222,0.643229167,0.296006944,0.366319444,0.586805556,0.619791667,1.5,53.5,17.2095,mandm,salad
21,143,5,31,1,25,15,-1,1.810994385,0.7265625,0.499565972,0.164930556,0.666666667,0.561631944,-0.167100694,-0.167100694,1,1.480479038,1.730944744,2.313741402,1.589939758,0.561631944,0,0,1,0,0.8046875,0.6484375,0.499131944,0.5,0.171875,0.157986111,0.650173611,0.683159722,1.5,53.5,17.2095,wasafibers,pringles
21,144,5,32,1,23,14,-1,1.221703871,0.333333333,0.701388889,0.381510417,0.805555556,-0.048177083,-0.104166667,-0.104166667,2,2.506961481,1.124595698,1.63811404,1.338998604,-0.048177083,4,0,1,0,0.328993056,0.337673611,0.697916667,0.704861111,0.388888889,0.374131944,0.7890625,0.822048611,1.5,53.5,17.2095,tomatoes,applered
21,145,5,33,1,32,29,1,2.100254549,0.483506944,0.51953125,0.697916667,0.529079861,-0.214409722,-0.009548611,-0.009548611,4,1.322286099,1.807618746,1.28020802,2.423971543,-0.214409722,0,0,1,0,0.494791667,0.472222222,0.528645833,0.510416667,0.703125,0.692708333,0.513888889,0.544270833,1.5,53.5,17.2095,yogurt,sourcreamchips
21,146,6,1,2,4,18,-1,0.854443768,0.305121528,0.252604167,0.486545139,0.945746528,-0.181423611,-0.693142361,-0.181423611,1,1.613195469,1.531018187,3.39728942,1.189356335,-0.693142361,0,0,1,0,0.308159722,0.302083333,0.321180556,0.184027778,0.552083333,0.421006944,0.8984375,0.993055556,1.5,53.5,17.2095,mikado,rasberries
21,147,6,2,2,9,2,1,1.020309014,0.516059028,0.949652778,0.331163194,0.603298611,0.184895833,0.346354167,0.184895833,8,1.389625788,1.048273127,1.98775099,1.365662665,0.346354167,0,0,1,0,0.557291667,0.474826389,0.959201389,0.940104167,0.296006944,0.366319444,0.586805556,0.619791667,1.5,53.5,17.2095,orange,salad
21,148,6,3,2,17,14,1,1.435697034,0.408854167,0.701822917,0.381510417,0.805555556,0.02734375,-0.103732639,0.02734375,5,2.071487309,1.631419509,1.63811404,1.338998604,-0.103732639,2,0,1,0,0.402777778,0.414930556,0.693576389,0.710069444,0.388888889,0.374131944,0.7890625,0.822048611,1.5,53.5,17.2095,raisins,applered
21,149,6,4,2,6,16,1,0.908023908,0.513888889,0.518663194,0.400173611,0.739149306,0.113715278,-0.220486111,0.113715278,7,1.072147219,1.607276901,4.372017285,1.598203281,-0.220486111,0,0,1,0,0.497395833,0.530381944,0.394097222,0.643229167,0.434027778,0.366319444,0.707465278,0.770833333,1.5,53.5,17.2095,mandm,plum
21,150,6,5,2,1,18,1,3.132585303,0.651475694,0.519965278,0.486545139,0.945746528,0.164930556,-0.42578125,0.164930556,8,1.20633707,1.838528844,3.39728942,1.189356335,-0.42578125,0,0,1,0,0.677083333,0.625868056,0.538194444,0.501736111,0.552083333,0.421006944,0.8984375,0.993055556,1.5,53.5,17.2095,blevita,rasberries
21,151,6,6,2,14,30,1,0.902630566,0.381510417,0.805555556,0.291666667,0.000868056,0.08984375,0.8046875,0.08984375,6,1.63811404,1.338998604,2.32250825,1.040524446,0.8046875,0,0,1,0,0.388888889,0.374131944,0.7890625,0.822048611,0.325520833,0.2578125,0.001736111,0,1.5,53.5,17.2095,applered,radish
21,152,6,7,1,17,19,1,1.441132474,0.408854167,0.701822917,0.313802083,0.586371528,0.095052083,0.115451389,0.115451389,7,2.071487309,1.631419509,3.839250905,1.773078716,0.095052083,6,0,1,0,0.402777778,0.414930556,0.693576389,0.710069444,0.2734375,0.354166667,0.604166667,0.568576389,1.5,53.5,17.2095,raisins,smarties
21,153,6,8,1,5,4,-1,2.663895614,0.474826389,0.151909722,0.305121528,0.252604167,0.169704861,-0.100694444,-0.100694444,2,3.854117511,1.232156617,1.613195469,1.531018187,0.169704861,8,0,1,0,0.458333333,0.491319444,0.159722222,0.144097222,0.308159722,0.302083333,0.321180556,0.184027778,1.5,53.5,17.2095,rizaulait,mikado
21,154,6,9,1,22,25,-1,1.709449883,0.283854167,0.421440972,0.7265625,0.499565972,-0.442708333,-0.078125,-0.078125,3,3.488309496,1.773759675,1.480479038,1.730944744,-0.442708333,0,0,1,0,0.2890625,0.278645833,0.504340278,0.338541667,0.8046875,0.6484375,0.499131944,0.5,1.5,53.5,17.2095,toblerone,wasafibers
21,155,6,10,1,15,1,1,0.925554474,0.164930556,0.666666667,0.651475694,0.519965278,-0.486545139,0.146701389,0.146701389,7,2.313741402,1.589939758,1.20633707,1.838528844,-0.486545139,0,0,1,0,0.171875,0.157986111,0.650173611,0.683159722,0.677083333,0.625868056,0.538194444,0.501736111,1.5,53.5,17.2095,pringles,blevita
21,156,6,11,2,23,5,-1,2.335700192,0.333333333,0.701388889,0.474826389,0.151909722,-0.141493056,0.549479167,-0.141493056,2,2.506961481,1.124595698,3.854117511,1.232156617,0.549479167,0,0,1,0,0.328993056,0.337673611,0.697916667,0.704861111,0.458333333,0.491319444,0.159722222,0.144097222,1.5,53.5,17.2095,tomatoes,rizaulait
21,157,6,12,2,11,4,1,3.030371504,0.377170139,0.115885417,0.305121528,0.252604167,0.072048611,-0.13671875,0.072048611,6,2.805119053,1.706732732,1.613195469,1.531018187,-0.13671875,2,0,1,0,0.333333333,0.421006944,0.131944444,0.099826389,0.308159722,0.302083333,0.321180556,0.184027778,1.5,53.5,17.2095,chocolatechipcookie,mikado
21,158,6,13,2,25,31,1,1.551226508,0.7265625,0.499565972,0.631076389,0.689236111,0.095486111,-0.189670139,0.095486111,6,1.480479038,1.730944744,1.446787789,1.880978976,-0.189670139,1,0,1,0,0.8046875,0.6484375,0.499131944,0.5,0.651041667,0.611111111,0.675347222,0.703125,1.5,53.5,17.2095,wasafibers,muffins
21,159,6,14,2,26,3,-1,2.276416097,0.3515625,0.632378472,0.530381944,0.145833333,-0.178819444,0.486545139,-0.178819444,1,3.738611788,2.356564725,2.564440068,1.306586641,0.486545139,0,0,1,0,0.282986111,0.420138889,0.634548611,0.630208333,0.567708333,0.493055556,0.193576389,0.098090278,1.5,53.5,17.2095,zucchini,petitbeurre
21,160,6,15,2,32,3,1,0.982298768,0.483506944,0.51953125,0.530381944,0.145833333,-0.046875,0.373697917,-0.046875,4,1.322286099,1.807618746,2.564440068,1.306586641,0.373697917,0,0,1,0,0.494791667,0.472222222,0.528645833,0.510416667,0.567708333,0.493055556,0.193576389,0.098090278,1.5,53.5,17.2095,yogurt,petitbeurre
21,161,6,16,1,23,21,1,1.644080394,0.333333333,0.701388889,0.457899306,0.546875,-0.124565972,0.154513889,0.154513889,8,2.506961481,1.124595698,3.381536629,1.414439968,-0.124565972,2,0,1,0,0.328993056,0.337673611,0.697916667,0.704861111,0.46875,0.447048611,0.576388889,0.517361111,1.5,53.5,17.2095,tomatoes,strawberries
21,162,6,17,1,6,22,1,2.045218056,0.513888889,0.518663194,0.283854167,0.421440972,0.230034722,0.097222222,0.097222222,6,1.072147219,1.607276901,3.488309496,1.773759675,0.230034722,0,0,1,0,0.497395833,0.530381944,0.394097222,0.643229167,0.2890625,0.278645833,0.504340278,0.338541667,1.5,53.5,17.2095,mandm,toblerone
21,163,6,18,1,31,6,1,1.466298369,0.631076389,0.689236111,0.513888889,0.518663194,0.1171875,0.170572917,0.170572917,8,1.446787789,1.880978976,1.072147219,1.607276901,0.1171875,7,0,1,0,0.651041667,0.611111111,0.675347222,0.703125,0.497395833,0.530381944,0.394097222,0.643229167,1.5,53.5,17.2095,muffins,mandm
21,164,6,19,1,19,10,1,1.557126729,0.313802083,0.586371528,0.289496528,0.415364583,0.024305556,0.171006944,0.171006944,8,3.839250905,1.773078716,2.772450095,3.298590637,0.024305556,5,0,1,0,0.2734375,0.354166667,0.604166667,0.568576389,0.243923611,0.335069444,0.4609375,0.369791667,1.5,53.5,17.2095,smarties,oreo
21,165,6,20,1,13,18,-1,1.093343698,0.325954861,0.751302083,0.486545139,0.945746528,-0.160590278,-0.194444444,-0.194444444,1,1.306102802,1.589803651,3.39728942,1.189356335,-0.160590278,1,0,1,0,0.342881944,0.309027778,0.772569444,0.730034722,0.552083333,0.421006944,0.8984375,0.993055556,1.5,53.5,17.2095,pear,rasberries
21,166,6,21,2,28,13,-1,1.880455315,0.306423611,0.698350694,0.325954861,0.751302083,-0.01953125,-0.052951389,-0.01953125,4,2.33143467,1.23968784,1.306102802,1.589803651,-0.052951389,3,0,1,0,0.261284722,0.3515625,0.683159722,0.713541667,0.342881944,0.309027778,0.772569444,0.730034722,1.5,53.5,17.2095,paprikachips,pear
21,167,6,22,2,12,6,1,1.922832629,0.706163194,0.922309028,0.513888889,0.518663194,0.192274306,0.403645833,0.192274306,8,2.197843716,1.772797828,1.072147219,1.607276901,0.403645833,0,0,1,0,0.699652778,0.712673611,0.891493056,0.953125,0.497395833,0.530381944,0.394097222,0.643229167,1.5,53.5,17.2095,pizza,mandm
21,168,6,23,2,2,17,-1,1.021446221,0.331163194,0.603298611,0.408854167,0.701822917,-0.077690972,-0.098524306,-0.077690972,3,1.98775099,1.365662665,2.071487309,1.631419509,-0.098524306,3,0,1,0,0.296006944,0.366319444,0.586805556,0.619791667,0.402777778,0.414930556,0.693576389,0.710069444,1.5,53.5,17.2095,salad,raisins
21,169,6,24,2,5,20,1,1.066096243,0.474826389,0.151909722,0.346788194,0.293836806,0.128038194,-0.141927083,0.128038194,7,3.854117511,1.232156617,1.45617003,1.898737951,-0.141927083,2,0,1,0,0.458333333,0.491319444,0.159722222,0.144097222,0.346354167,0.347222222,0.263888889,0.323784722,1.5,53.5,17.2095,rizaulait,snickers
21,170,6,25,2,4,22,-1,2.706301372,0.305121528,0.252604167,0.283854167,0.421440972,0.021267361,-0.168836806,0.021267361,5,1.613195469,1.531018187,3.488309496,1.773759675,-0.168836806,1,0,1,0,0.308159722,0.302083333,0.321180556,0.184027778,0.2890625,0.278645833,0.504340278,0.338541667,1.5,53.5,17.2095,mikado,toblerone
21,171,6,26,2,2,5,-1,0.782936548,0.331163194,0.603298611,0.474826389,0.151909722,-0.143663194,0.451388889,-0.143663194,2,1.98775099,1.365662665,3.854117511,1.232156617,0.451388889,0,0,1,0,0.296006944,0.366319444,0.586805556,0.619791667,0.458333333,0.491319444,0.159722222,0.144097222,1.5,53.5,17.2095,salad,rizaulait
21,172,6,27,2,18,32,-1,1.966289693,0.486545139,0.945746528,0.483506944,0.51953125,0.003038194,0.426215278,0.003038194,5,3.39728942,1.189356335,1.322286099,1.807618746,0.426215278,0,0,1,0,0.552083333,0.421006944,0.8984375,0.993055556,0.494791667,0.472222222,0.528645833,0.510416667,1.5,53.5,17.2095,rasberries,yogurt
21,173,6,28,1,2,32,-1,1.963164223,0.331163194,0.603298611,0.483506944,0.51953125,-0.15234375,0.083767361,0.083767361,6,1.98775099,1.365662665,1.322286099,1.807618746,-0.15234375,1,0,1,0,0.296006944,0.366319444,0.586805556,0.619791667,0.494791667,0.472222222,0.528645833,0.510416667,1.5,53.5,17.2095,salad,yogurt
